Type,Ratio,Sample Avg,Original Avg,Difference (%),Original Std Dev,Sample Std Dev,Original Min,Sample Min,Original Max,Sample Max
Body,Shoulder To Waist,1.5628874791140979,1.6208013131097212,3.5731606043993143,0.2605810977804291,0.28197093996838873,0.9768591186272343,0.7537525101484152,1.979630201747709,2.329152028481701
Face,Outer Canthal Distance,0.7751381397247314,0.6832091808319092,13.455462455749512,0.1760634481906891,0.049349572509527206,0.1865103542804718,0.603154182434082,0.9704354405403137,0.8462504744529724
Face,Inner Canthal Ratio,0.3076956868171692,0.3464055061340332,11.17471233010292,0.33367687463760376,0.02069917321205139,0.12000865489244461,0.22779811918735504,2.236171007156372,0.34453752636909485
Face,Eye To Nose Ratio,0.5529204631886049,0.5499333851859286,0.5431708790813582,0.13416369199248424,0.039024069490879894,0.2814913276529697,0.452682397268906,1.0143260726479904,0.6280827398734444
Face,Nose To Mouth Ratio,0.20569413900375366,0.26697397232055664,22.953486442565918,0.12840181589126587,0.02779107168316841,0.13438202440738678,0.1600366085767746,0.8280205726623535,0.31470173597335815
Face,Chin Length Ratio,0.48297423124313354,0.5002300143241882,3.4495696425437927,0.1397412270307541,0.037873756140470505,0.05213278532028198,0.41939017176628113,0.839211106300354,0.6301769614219666
Face,Eyebrow Height Ratio,0.26349105527494193,0.3145180452487424,16.223867197649923,0.15350648480995802,0.0161423098413206,0.17194188384051173,0.2221271249282532,1.085295305675898,0.2975787197089804
